trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
589,False,"{'a': 0.5, 'e': 1.0}",25,0,-162.53828335908696,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
590,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.22324368631047,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
591,False,"{'a': 0.5, 'e': 1.0}",30,0,-32.97032113316157,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
592,False,"{'a': 0.5, 'e': 1.0}",25,0,-168.83368333170947,"{0: 11, 1: 6, 2: 5, 3: 1, 4: 2}",0
593,False,"{'a': 0.5, 'e': 1.0}",30,0,-253.3371184679467,"{0: 11, 1: 5, 2: 10, 3: 1, 4: 3}",0
594,False,"{'a': 0.5, 'e': 1.0}",20,0,-143.84462099069694,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
595,False,"{'a': 0.5, 'e': 1.0}",25,0,-182.5976282668525,"{0: 11, 1: 5, 2: 5, 3: 2, 4: 2}",0
596,False,"{'a': 0.5, 'e': 1.0}",20,0,-165.38580515826175,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
597,False,"{'a': 0.5, 'e': 1.0}",25,0,-177.44852613252806,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
598,False,"{'a': 0.5, 'e': 1.0}",20,0,-177.46318250789545,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
599,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.161858134174665,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 1.0}",25,0,-171.9154424845722,"{0: 10, 1: 7, 2: 5, 3: 1, 4: 2}",0
601,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.98163918579664,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
602,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.92698699304613,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
603,False,"{'a': 0.5, 'e': 1.0}",20,0,-199.41441475706262,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
604,False,"{'a': 0.5, 'e': 1.0}",20,0,-142.7952511940142,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
605,False,"{'a': 0.5, 'e': 1.0}",35,0,-210.09635389149338,"{0: 18, 1: 4, 2: 9, 3: 2, 4: 2}",0
606,False,"{'a': 0.5, 'e': 1.0}",25,0,-141.9896539700664,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
607,False,"{'a': 0.5, 'e': 1.0}",25,0,-107.82027604868692,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
608,False,"{'a': 0.5, 'e': 1.0}",25,0,-176.5265970511761,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
609,False,"{'a': 0.5, 'e': 1.0}",25,0,-137.2153662178784,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 2}",0
610,False,"{'a': 0.5, 'e': 1.0}",30,0,-136.76143813186746,"{0: 16, 1: 2, 2: 9, 3: 3, 4: 0}",0
611,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.44789502561457,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
612,False,"{'a': 0.5, 'e': 1.0}",25,0,-115.88470876826578,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
613,False,"{'a': 0.5, 'e': 1.0}",20,0,-141.53019723544753,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
614,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.45877633201641,"{0: 8, 1: 2, 2: 9, 3: 1, 4: 0}",0
615,False,"{'a': 0.5, 'e': 1.0}",25,0,-117.98030007141851,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
616,False,"{'a': 0.5, 'e': 1.0}",25,0,-58.35097046311662,"{0: 15, 1: 6, 2: 3, 3: 1, 4: 0}",0
617,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.7532989183173,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
618,False,"{'a': 0.5, 'e': 1.0}",25,0,-127.8864934682983,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
619,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.44816077354216,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
620,False,"{'a': 0.5, 'e': 1.0}",20,0,-56.99153541647978,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
621,False,"{'a': 0.5, 'e': 1.0}",20,15,-1.3512017988197131,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 1.0}",20,10,-69.80909927110821,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
623,False,"{'a': 0.5, 'e': 1.0}",25,10,-35.17965886685542,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
624,False,"{'a': 0.5, 'e': 1.0}",25,0,-318.658927380581,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 6}",0
625,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.398894142643364,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
626,False,"{'a': 0.5, 'e': 1.0}",25,0,-153.4198347905059,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
627,False,"{'a': 0.5, 'e': 1.0}",30,0,-195.01787388194654,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
628,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.75660630699893,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 1.0}",20,0,-94.69264412015873,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
630,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.85865049230696,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
631,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.58655898459881,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
632,False,"{'a': 0.5, 'e': 1.0}",25,0,-224.39143056201826,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
633,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.58552086845866,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
634,False,"{'a': 0.5, 'e': 1.0}",25,17,-16.871972961036615,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 1.0}",20,0,-220.67385732363618,"{0: 9, 1: 0, 2: 5, 3: 3, 4: 3}",0
636,False,"{'a': 0.5, 'e': 1.0}",25,0,-249.76642475841132,"{0: 9, 1: 6, 2: 5, 3: 1, 4: 4}",0
637,False,"{'a': 0.5, 'e': 1.0}",20,11,-21.053015389048536,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
638,False,"{'a': 0.5, 'e': 1.0}",20,0,-91.32020385164924,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
639,False,"{'a': 0.5, 'e': 1.0}",20,0,-171.99141734742693,"{0: 8, 1: 6, 2: 3, 3: 0, 4: 3}",0
640,False,"{'a': 0.5, 'e': 1.0}",20,7,-81.59713058542702,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 1}",1
641,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.76616836883113,"{0: 8, 1: 9, 2: 7, 3: 0, 4: 1}",0
642,False,"{'a': 0.5, 'e': 1.0}",20,0,-155.8411693856378,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
643,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.67487859774918,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
644,False,"{'a': 0.5, 'e': 1.0}",25,0,-70.87403584382814,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
645,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.32412895278379,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
646,False,"{'a': 0.5, 'e': 1.0}",25,19,7.2354996424247515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 1.0}",20,1,-48.73007163622399,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
648,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.79883532435892,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
649,False,"{'a': 0.5, 'e': 1.0}",35,2,-97.42277168100352,"{0: 20, 1: 5, 2: 6, 3: 2, 4: 0}",1
650,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.84981117247602,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
651,False,"{'a': 0.5, 'e': 1.0}",30,2,-141.54867933561894,"{0: 12, 1: 7, 2: 6, 3: 3, 4: 0}",1
652,False,"{'a': 0.5, 'e': 1.0}",25,0,-84.12479510931195,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
653,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.12969762981105,"{0: 8, 1: 2, 2: 8, 3: 2, 4: 0}",0
654,False,"{'a': 0.5, 'e': 1.0}",20,0,-96.426358699241,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
655,False,"{'a': 0.5, 'e': 1.0}",30,0,-74.65971668038728,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
656,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.05200665668743,"{0: 10, 1: 8, 2: 2, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 1.0}",30,0,-175.50117536060642,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
658,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.36403804793783,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
659,False,"{'a': 0.5, 'e': 1.0}",20,0,-130.42250086144713,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
660,False,"{'a': 0.5, 'e': 1.0}",20,0,-165.78250080090618,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
661,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.08087291312917,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
662,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.98483391977586,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
663,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.22447702244129,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
664,False,"{'a': 0.5, 'e': 1.0}",25,8,-33.77048663361596,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
665,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.11741856173663,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
666,False,"{'a': 0.5, 'e': 1.0}",25,0,-125.01631671491714,"{0: 9, 1: 7, 2: 8, 3: 1, 4: 0}",0
667,False,"{'a': 0.5, 'e': 1.0}",20,0,-134.07675249492863,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
668,False,"{'a': 0.5, 'e': 1.0}",20,0,-147.2068435872169,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
669,False,"{'a': 0.5, 'e': 1.0}",25,0,-81.89642219941486,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
670,False,"{'a': 0.5, 'e': 1.0}",30,0,-150.68213762873938,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
671,False,"{'a': 0.5, 'e': 1.0}",20,0,-3.1887552464658957,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
672,False,"{'a': 0.5, 'e': 1.0}",25,0,-155.68620090986562,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
673,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.70730662237283,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
674,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.18248028090738,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
675,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.912070451494092,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
676,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.73743235961048,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
677,False,"{'a': 0.5, 'e': 1.0}",30,0,-134.90147005164647,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
678,False,"{'a': 0.5, 'e': 1.0}",20,0,-88.71421656341843,"{0: 11, 1: 4, 2: 2, 3: 3, 4: 0}",0
679,False,"{'a': 0.5, 'e': 1.0}",35,0,-107.69741333896974,"{0: 24, 1: 5, 2: 3, 3: 2, 4: 1}",0
680,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.27708867486861,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
681,False,"{'a': 0.5, 'e': 1.0}",20,0,-114.36749742182084,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
682,False,"{'a': 0.5, 'e': 1.0}",20,0,-111.8466399462639,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
683,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.66315344161493,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 1.0}",25,0,-118.16767698231742,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
685,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.84483997258076,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
686,False,"{'a': 0.5, 'e': 1.0}",20,0,-94.21387926327786,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
687,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.80226577757247,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
688,False,"{'a': 0.5, 'e': 1.0}",20,0,-85.8442426840157,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
689,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.75971764506161,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
690,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.7807891931303,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
691,False,"{'a': 0.5, 'e': 1.0}",30,0,-264.30801327104626,"{0: 13, 1: 5, 2: 7, 3: 1, 4: 4}",0
692,False,"{'a': 0.5, 'e': 1.0}",25,0,-102.97431687881915,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
693,False,"{'a': 0.5, 'e': 1.0}",30,0,-131.354144275068,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
694,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.96313393002504,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
695,False,"{'a': 0.5, 'e': 1.0}",20,0,-116.44221512210052,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
696,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.41670330881294,"{0: 14, 1: 1, 2: 10, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.08183120719617,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
698,False,"{'a': 0.5, 'e': 1.0}",25,0,-99.91078774317606,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
699,False,"{'a': 0.5, 'e': 1.0}",25,0,-165.1922100071624,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
700,False,"{'a': 0.5, 'e': 1.0}",30,0,-177.7412998968282,"{0: 13, 1: 5, 2: 9, 3: 2, 4: 1}",0
701,False,"{'a': 0.5, 'e': 1.0}",20,0,-102.02876387800328,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
702,False,"{'a': 0.5, 'e': 1.0}",20,0,-188.92654091672537,"{0: 9, 1: 4, 2: 2, 3: 2, 4: 3}",0
703,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.79323288296349,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
704,False,"{'a': 0.5, 'e': 1.0}",25,0,-209.2997298284873,"{0: 12, 1: 2, 2: 5, 3: 4, 4: 2}",0
705,False,"{'a': 0.5, 'e': 1.0}",25,0,-57.66038304220146,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
706,False,"{'a': 0.5, 'e': 1.0}",25,0,-139.4339557139972,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
707,False,"{'a': 0.5, 'e': 1.0}",30,0,-134.11467828533281,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
708,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.57771203614445,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
709,False,"{'a': 0.5, 'e': 1.0}",25,0,-243.79797771184113,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 5}",0
710,False,"{'a': 0.5, 'e': 1.0}",20,0,-143.05340951636623,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
711,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.125313011942836,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
712,False,"{'a': 0.5, 'e': 1.0}",25,0,-158.83124452620052,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
713,False,"{'a': 0.5, 'e': 1.0}",20,0,-156.01567978056383,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",0
714,False,"{'a': 0.5, 'e': 1.0}",25,0,-2.0306903264780294,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
715,False,"{'a': 0.5, 'e': 1.0}",35,0,-152.79092055307612,"{0: 21, 1: 5, 2: 7, 3: 0, 4: 2}",0
716,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.65221614522999,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
717,False,"{'a': 0.5, 'e': 1.0}",25,0,-160.15619766663733,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
718,False,"{'a': 0.5, 'e': 1.0}",20,10,-51.63420715754497,"{0: 5, 1: 0, 2: 4, 3: 1, 4: 0}",1
719,False,"{'a': 0.5, 'e': 1.0}",30,0,-134.40024847490596,"{0: 16, 1: 6, 2: 6, 3: 1, 4: 1}",0
720,False,"{'a': 0.5, 'e': 1.0}",25,0,-96.6007727924301,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
721,False,"{'a': 0.5, 'e': 1.0}",30,3,-87.48505413249573,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.77516948914705,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
723,False,"{'a': 0.5, 'e': 1.0}",35,1,-284.7220141319608,"{0: 16, 1: 5, 2: 6, 3: 3, 4: 4}",1
724,False,"{'a': 0.5, 'e': 1.0}",25,0,-140.09395714072565,"{0: 10, 1: 4, 2: 8, 3: 3, 4: 0}",0
725,False,"{'a': 0.5, 'e': 1.0}",20,0,-61.609874726503456,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
726,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.45783716479377,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
727,False,"{'a': 0.5, 'e': 1.0}",20,0,-155.02115971775956,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
728,False,"{'a': 0.5, 'e': 1.0}",20,0,-51.91592562951247,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
729,False,"{'a': 0.5, 'e': 1.0}",25,0,-80.98965134971222,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
730,False,"{'a': 0.5, 'e': 1.0}",20,0,-94.54696271676468,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
731,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.15575291048714,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
732,False,"{'a': 0.5, 'e': 1.0}",25,0,-77.84897503562792,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
733,False,"{'a': 0.5, 'e': 1.0}",20,10,-11.3344452558982,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 1.0}",20,0,-252.77955280191668,"{0: 8, 1: 2, 2: 5, 3: 0, 4: 5}",0
735,False,"{'a': 0.5, 'e': 1.0}",35,0,-148.17934543468232,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
736,False,"{'a': 0.5, 'e': 1.0}",30,0,-90.95640400577616,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
737,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.477932806667084,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
738,False,"{'a': 0.5, 'e': 1.0}",25,0,-244.81470566671342,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 4}",0
739,False,"{'a': 0.5, 'e': 1.0}",20,0,-102.03155504778863,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
740,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.17696420004592,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
741,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.04903085073116,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
742,False,"{'a': 0.5, 'e': 1.0}",25,0,-57.93216371963664,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
743,False,"{'a': 0.5, 'e': 1.0}",30,0,-57.998001620239634,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
744,False,"{'a': 0.5, 'e': 1.0}",25,0,-237.6722256380916,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
745,False,"{'a': 0.5, 'e': 1.0}",35,0,-182.21044778327277,"{0: 16, 1: 7, 2: 10, 3: 1, 4: 1}",0
746,False,"{'a': 0.5, 'e': 1.0}",25,15,-16.628523401924497,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 1.0}",20,1,-144.031105778283,"{0: 7, 1: 3, 2: 6, 3: 2, 4: 1}",1
748,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.185883569134884,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
749,False,"{'a': 0.5, 'e': 1.0}",20,12,-22.07568287179347,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 1.0}",20,0,-161.65769289041918,"{0: 8, 1: 1, 2: 9, 3: 0, 4: 2}",0
751,False,"{'a': 0.5, 'e': 1.0}",35,0,-105.78680364248763,"{0: 22, 1: 7, 2: 4, 3: 1, 4: 1}",0
752,False,"{'a': 0.5, 'e': 1.0}",25,0,-71.51834528487512,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
753,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.878713588056975,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
754,False,"{'a': 0.5, 'e': 1.0}",30,0,-149.67019354317168,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
755,False,"{'a': 0.5, 'e': 1.0}",25,0,-111.16842099525543,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
756,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.16683480844245,"{0: 13, 1: 3, 2: 6, 3: 3, 4: 0}",0
757,False,"{'a': 0.5, 'e': 1.0}",30,0,-133.10906739603863,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
758,False,"{'a': 0.5, 'e': 1.0}",20,2,-105.85868387430725,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 2}",1
759,False,"{'a': 0.5, 'e': 1.0}",20,0,-159.60371073891181,"{0: 6, 1: 3, 2: 9, 3: 1, 4: 1}",0
760,False,"{'a': 0.5, 'e': 1.0}",25,0,-247.71096731810732,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 5}",0
761,False,"{'a': 0.5, 'e': 1.0}",20,0,-121.87126999066484,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
762,False,"{'a': 0.5, 'e': 1.0}",20,0,-134.95749958807346,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
763,False,"{'a': 0.5, 'e': 1.0}",25,0,-161.32215674853262,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
764,False,"{'a': 0.5, 'e': 1.0}",25,0,-61.55982891072,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
765,False,"{'a': 0.5, 'e': 1.0}",30,0,-104.88932863087129,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
766,False,"{'a': 0.5, 'e': 1.0}",20,0,-109.9717104871748,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
767,False,"{'a': 0.5, 'e': 1.0}",25,0,-84.7228928724492,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
768,False,"{'a': 0.5, 'e': 1.0}",25,0,-48.25217877918528,"{0: 18, 1: 6, 2: 0, 3: 0, 4: 1}",0
769,False,"{'a': 0.5, 'e': 1.0}",25,0,-121.8303898496116,"{0: 13, 1: 3, 2: 6, 3: 3, 4: 0}",0
770,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.20057662657373,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
771,False,"{'a': 0.5, 'e': 1.0}",30,0,-169.05683132124543,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
772,False,"{'a': 0.5, 'e': 1.0}",20,0,-204.3369678437927,"{0: 7, 1: 4, 2: 5, 3: 1, 4: 3}",0
773,False,"{'a': 0.5, 'e': 1.0}",20,0,-116.09875706328113,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
774,False,"{'a': 0.5, 'e': 1.0}",25,0,-170.55526871910695,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
775,False,"{'a': 0.5, 'e': 1.0}",20,0,-115.96208232344682,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
776,False,"{'a': 0.5, 'e': 1.0}",20,0,-75.6646622476002,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
777,False,"{'a': 0.5, 'e': 1.0}",20,0,-97.24485153729582,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
778,False,"{'a': 0.5, 'e': 1.0}",25,0,-103.61920092800504,"{0: 14, 1: 4, 2: 4, 3: 3, 4: 0}",0
779,False,"{'a': 0.5, 'e': 1.0}",25,0,-82.03846280725526,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
780,False,"{'a': 0.5, 'e': 1.0}",30,0,-155.96158974398136,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
781,False,"{'a': 0.5, 'e': 1.0}",20,0,-151.30824517716312,"{0: 8, 1: 2, 2: 7, 3: 2, 4: 1}",0
782,False,"{'a': 0.5, 'e': 1.0}",30,0,-151.46066336515926,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
783,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.58143586667768,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
784,False,"{'a': 0.5, 'e': 1.0}",20,0,-141.35533587096435,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
